AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,label
8.277777777777778345e-02,5.305555555555555719e-02,7.280555555555556779e-01,3.222222222222222848e-02,1.694444444444444600e-02,1.250000000000000069e-02,1.944444444444444475e-02,1.227222222222221992e+00,4.108333333333333282e-01,4.755555555555555647e-01,1.825000000000000233e-01,1.157777777777778239e+00,4.841666666666667451e-01,4.111111111111110522e-02,1.840277777777778123e+00,2.320833333333333304e+00,1.094444444444444414e-01,1.666666666666666574e-01,1.666666666666666574e-01,1.666666666666666574e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666574e-01,0.000000000000000000e+00,1.666666666666666574e-01,0.000000000000000000e+00,8.333333333333332871e-02,1.388888888888888951e-01,4.444444444444444198e-01,3.611111111111111049e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.222222222222222099e-01,5.000000000000000000e+00
4.468888888888890576e-01,2.687111111111112338e-01,3.729777777777776859e-01,1.223111111111110927e-01,1.318222222222222850e-01,4.565777777777778046e-01,1.250222222222222290e-01,2.707555555555555826e-01,1.012888888888888589e-01,1.861333333333333451e-01,2.767111111111112409e-01,7.723111111111107263e-01,2.475555555555556397e-01,1.831111111111110856e-01,5.831555555555552051e-01,7.001777777777775658e-01,2.166222222222222993e-01,3.377777777777777879e-01,3.599999999999999867e-01,2.977777777777777524e-01,4.444444444444444198e-01,1.111111111111111049e-01,1.866666666666666752e-01,0.000000000000000000e+00,1.199999999999999956e-01,8.888888888888888881e-03,4.222222222222222210e-01,5.155555555555555447e-01,3.200000000000000067e-01,2.177777777777777646e-01,3.022222222222222254e-01,2.399999999999999911e-01,7.555555555555555636e-02,1.333333333333333315e-01,3.200000000000000067e-01,5.000000000000000000e+00
1.902708803611737609e-01,1.025507900677200129e-01,5.752370203160268591e-01,9.625282167042888137e-02,4.966139954853273329e-04,5.907449209932279233e-02,1.297291196388262180e-01,3.078103837471781734e-01,8.406320541760722853e-02,3.908577878103838277e-01,4.693453724604969013e-01,6.001805869074497979e-01,3.288713318284424703e-01,2.981715575620768055e-01,7.437020316027085354e-01,9.479458239277657183e-01,1.972234762979682976e-01,4.740406320541760699e-01,4.740406320541760699e-01,8.239277652370202709e-01,9.706546275395033785e-02,0.000000000000000000e+00,6.772009029345372327e-03,3.160270880361173984e-02,9.706546275395033785e-02,0.000000000000000000e+00,2.957110609480812502e-01,5.304740406320541668e-01,1.760722347629796736e-01,2.799097065462753942e-01,2.234762979683972972e-01,2.121896162528216778e-01,1.331828442437923143e-01,6.320541760722347968e-02,3.905191873589164975e-01,5.000000000000000000e+00
1.477922077922079469e-01,5.767232767232770979e-02,2.923076923076923378e-02,5.725274725274726723e-02,5.994005994005994678e-05,1.162337662337661892e-01,4.799200799200802753e-02,1.239860139860139293e-01,6.988011988011993969e-02,6.840159840159842908e-02,1.986313686313685711e-01,3.334465534465534398e-01,1.236063936063937219e-01,2.110389610389610260e-01,3.199300699300692830e-01,6.276323676323675160e-01,1.278321678321678034e-01,1.398601398601398704e-01,1.108891108891108951e-01,2.967032967032967039e-01,6.993006993006993001e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.987012987012986898e-01,1.558441558441558406e-01,1.268731268731268791e-01,8.091908091908091294e-02,1.568431568431568335e-01,2.437562437562437456e-01,6.193806193806193627e-02,0.000000000000000000e+00,8.791208791208791895e-02,5.000000000000000000e+00
1.208860759493672193e-01,9.497890295358644985e-02,2.554430379746833180e-01,5.227848101265822334e-02,3.974683544303796168e-02,3.136708860759492290e-01,1.412236286919830996e-01,2.927004219409282681e-01,2.797468354430378279e-02,3.620253164556962999e-01,6.880168776371305972e-01,1.017468354430379973e+00,4.522784810126579957e-01,4.243459915611814126e-01,5.091139240506330488e-01,7.667510548523213121e-01,1.520675105485232159e-01,1.687763713080168634e-02,6.244725738396624815e-01,4.810126582278481111e-01,1.687763713080168704e-01,0.000000000000000000e+00,5.485232067510548842e-02,2.109704641350211018e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.181434599156118148e-01,3.206751054852320926e-01,1.561181434599156204e-01,3.417721518987341667e-01,2.742616033755274074e-01,1.687763713080168634e-02,6.329113924050633333e-02,1.139240506329113889e-01,2.489451476793249074e-01,5.000000000000000000e+00
1.793736951983299355e-01,1.952400835073067886e-01,1.191732776617952849e+00,4.586638830897702551e-02,1.727139874739040126e-01,3.609603340292275725e-02,1.189770354906054955e-01,8.407515657620041605e-01,4.870563674321504166e-01,1.137912317327766321e+00,2.299373695198330125e-01,5.297494780793319258e-01,1.361169102296451161e-01,1.523173277661794278e-01,6.600835073068879177e-01,1.049185803757827662e+00,1.379331941544885698e-01,4.196242171189978887e-01,5.031315240083507057e-01,5.511482254697286365e-01,5.198329853862212468e-01,6.263048016701461621e-03,1.169102296450939410e-01,1.210855949895615902e-01,1.022964509394572036e-01,0.000000000000000000e+00,5.678496868475991777e-01,3.841336116910229470e-01,1.920668058455114735e-01,1.858037578288100344e-01,5.553235908141962440e-01,4.029227557411273475e-01,2.400835073068893488e-01,0.000000000000000000e+00,3.590814196242171352e-01,5.000000000000000000e+00
1.623500000000000221e-01,8.626666666666665817e-02,2.370333333333334846e-01,7.576666666666666272e-02,1.763333333333332725e-02,2.561666666666666259e-02,1.101666666666668015e-01,8.447833333333337746e-01,2.846166666666664624e-01,1.192516666666668002e+00,2.188333333333333519e-01,7.430666666666662090e-01,1.443333333333333968e-01,1.617499999999999771e-01,7.337833333333341201e-01,6.347333333333332606e-01,3.098666666666667902e-01,1.233333333333333365e-01,3.766666666666666496e-01,8.383333333333333748e-01,9.833333333333332815e-02,1.666666666666666644e-02,2.999999999999999889e-02,1.166666666666666685e-01,7.333333333333333370e-02,7.166666666666667018e-02,5.066666666666667096e-01,4.533333333333333104e-01,3.449999999999999734e-01,5.500000000000000028e-02,1.400000000000000133e-01,1.799999999999999933e-01,7.166666666666667018e-02,3.666666666666666685e-02,2.000000000000000111e-01,5.000000000000000000e+00
1.741155234657039419e-01,2.215884476534294989e-01,5.951624548736460518e-01,7.680505415162457161e-02,2.426173285198553742e-01,3.010108303249098838e-01,1.728158844765343982e-01,3.276895306859206047e-01,5.688086642599278209e-01,7.530144404332120844e-01,4.099999999999998646e-01,8.382310469314072643e-01,2.259927797833933549e-01,9.732851985559569374e-02,5.461913357400722813e-01,5.846028880866417365e-01,1.389530685920578601e-01,3.790613718411552369e-01,3.682310469314079571e-01,5.054151624548736121e-01,4.693140794223826795e-02,3.610108303249097601e-03,3.212996389891696891e-01,3.429602888086642765e-02,3.610108303249097601e-03,7.220216606498195203e-03,8.140794223826715026e-01,2.563176895306858993e-01,1.985559566787003516e-01,2.581227436823104737e-01,1.083032490974729194e-02,2.382671480144404330e-01,3.411552346570397298e-01,2.166064981949458387e-02,1.407942238267148038e-01,5.000000000000000000e+00
1.828000000000000180e-01,1.381000000000000283e-01,3.167500000000000315e-01,6.310000000000000331e-02,4.200000000000000608e-03,7.769999999999997742e-02,4.119999999999998663e-02,7.950000000000002204e-03,1.679999999999999896e-02,5.955000000000001265e-02,1.622999999999999998e-01,8.417499999999999982e-01,1.920000000000000040e-01,2.306500000000000217e-01,3.265999999999999459e-01,4.070000000000000839e-01,1.898000000000000798e-01,1.350000000000000089e-01,1.650000000000000078e-01,3.850000000000000089e-01,7.550000000000000044e-01,7.499999999999999722e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000133e-01,4.000000000000000083e-02,2.550000000000000044e-01,3.449999999999999734e-01,2.049999999999999878e-01,1.049999999999999961e-01,1.100000000000000006e-01,4.000000000000000083e-02,0.000000000000000000e+00,1.600000000000000033e-01,5.000000000000000000e+00
2.199999999999999734e-01,2.099999999999999645e-01,5.232142857142856318e-01,7.142857142857142461e-02,2.499999999999999792e-02,3.803571428571428936e-01,4.571428571428571425e-02,5.428571428571429269e-01,7.714285714285713802e-02,7.535714285714283089e-02,1.914285714285714202e-01,9.796428571428571486e-01,2.382142857142857117e-01,8.678571428571428548e-02,1.045714285714285818e+00,3.907142857142856807e-01,1.499999999999999944e-01,2.142857142857142738e-01,3.571428571428571508e-01,6.428571428571429047e-01,6.428571428571429047e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.142857142857142461e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.285714285714285476e-01,2.142857142857142738e-01,0.000000000000000000e+00,2.857142857142856984e-01,1.071428571428571369e-01,0.000000000000000000e+00,3.214285714285714524e-01,5.000000000000000000e+00
1.401805416248744773e-01,1.436008024072217004e-01,1.065085255767302730e+00,7.332998996990978957e-02,5.911735205616850536e-02,3.695887662988967537e-01,9.821464393179538122e-02,3.046840521564689319e-01,2.760280842527581546e-01,3.631895687061182376e-01,2.695085255767298293e-01,6.906920762286861137e-01,1.009127382146439850e-01,1.730491474423268838e-01,4.045436308926783631e-01,6.664192577733194511e-01,1.625175526579739349e-01,2.326980942828485444e-01,4.744232698094282830e-01,9.147442326980942395e-01,5.416248746238715855e-02,9.127382146439318167e-02,1.003009027081243759e-01,3.610832497492477700e-02,6.920762286860582257e-02,1.514543630892677961e-01,3.039117352056168730e-01,2.096288866599799461e-01,2.106318956870611714e-01,1.213640922768304958e-01,1.213640922768304958e-01,2.306920762286860660e-01,1.123370110330993016e-01,0.000000000000000000e+00,1.614844533600802434e-01,5.000000000000000000e+00
2.403008423586046050e-01,1.550782190132370675e-01,2.128038507821900793e-01,1.289410348977135801e-01,2.898796630565584898e-01,2.021299638989170755e-01,1.697352587244284339e-01,3.006979542719615539e-01,3.684717208182910347e-02,4.640192539109500580e-01,4.170637785800238584e-01,9.340433212996372969e-01,3.599759326113112223e-01,2.036101083032490489e-01,4.571961492178102104e-01,5.955354993983150713e-01,1.754271961492177012e-01,2.527075812274368061e-01,4.933814681107099864e-01,6.016847172081829509e-01,2.178098676293622193e-01,9.025270758122744263e-02,1.155234657039711232e-01,8.062575210589650876e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.416365824308062793e-01,3.032490974729241673e-01,1.853188929001203245e-01,2.238267148014440322e-01,2.888086642599278081e-02,2.924187725631768875e-01,5.655836341756919489e-02,6.016847172081829336e-03,2.587244283995186467e-01,5.000000000000000000e+00
1.105142857142857316e-01,8.794285714285712818e-02,8.301714285714284491e-01,5.811428571428570167e-02,1.651428571428571399e-02,1.342285714285714193e-01,3.005714285714284478e-02,3.643999999999999462e-01,2.042285714285714537e-01,8.108571428571428874e-02,2.002285714285714224e-01,3.707999999999999075e-01,1.461714285714285910e-01,4.314285714285712864e-02,2.338285714285713857e-01,3.722285714285715752e-01,1.163428571428571645e-01,4.000000000000000083e-02,5.142857142857142766e-02,8.571428571428571508e-02,5.714285714285714281e-03,0.000000000000000000e+00,2.857142857142857054e-02,0.000000000000000000e+00,9.142857142857142849e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.857142857142857484e-02,1.942857142857142838e-01,7.428571428571428825e-02,6.285714285714286143e-02,6.285714285714286143e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.714285714285714371e-02,5.000000000000000000e+00
3.709929078014185810e-01,1.129078014184396878e-01,5.374113475177303423e-01,4.904255319148934783e-02,1.181205673758865815e-01,2.271631205673758924e-01,2.699290780141841428e-01,3.726950354609928628e-01,1.934397163120567809e-01,4.246099290780140367e-01,2.557446808510637770e-01,1.372517730496453536e+00,9.079787234042550059e-01,1.997517730496454480e-01,8.109929078014186388e-01,1.072198581560283914e+00,4.262056737588653665e-01,4.361702127659574657e-01,5.106382978723403854e-01,5.141843971631205878e-01,4.042553191489361430e-01,0.000000000000000000e+00,2.056737588652482185e-01,1.063829787234042562e-01,4.964539007092198808e-02,0.000000000000000000e+00,2.978723404255319007e-01,3.404255319148936088e-01,2.375886524822695134e-01,2.553191489361701927e-01,5.673758865248226813e-02,2.517730496453900457e-01,2.588652482269503396e-01,4.255319148936170109e-02,3.510638297872340496e-01,5.000000000000000000e+00
1.526767676767676607e-01,9.111111111111110106e-02,1.279696969696969555e+00,4.873737373737373896e-02,4.794444444444443953e-01,1.269141414141413682e+00,9.343434343434352252e-02,6.734848484848485750e-01,8.300505050505049276e-01,7.512626262626264095e-01,8.464646464646462254e-02,2.217171717171713963e-01,6.621212121212120827e-02,9.111111111111115657e-02,3.037373737373737503e-01,1.471717171717171480e-01,1.684848484848485428e-01,2.323232323232323204e-01,2.373737373737373757e-01,9.595959595959595578e-01,1.060606060606060635e-01,2.424242424242424310e-01,9.646464646464646409e-01,1.717171717171717127e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.070707070707070718e-01,5.555555555555555247e-02,6.565656565656566301e-02,1.161616161616161602e-01,5.454545454545454142e-01,2.171717171717171824e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00
6.276282051282051633e-01,2.047435897435897212e-01,9.667948717948713355e-01,1.912179487179487547e-01,2.833333333333333884e-02,4.499358974358974028e-01,1.763461538461538469e-01,6.621153846153844391e-01,1.411538461538461853e-01,6.908333333333336324e-01,8.980769230769229949e-01,1.467820512820513290e+00,2.650641025641025661e-01,3.454487179487179538e-01,7.696153846153849232e-01,1.032371794871794757e+00,1.678205128205128294e-01,3.141025641025640969e-01,4.615384615384615641e-01,8.910256410256410797e-01,1.987179487179487059e-01,7.051282051282051211e-02,6.410256410256409687e-02,2.179487179487179516e-01,0.000000000000000000e+00,3.205128205128204844e-02,4.038461538461538547e-01,4.423076923076922906e-01,3.910256410256410242e-01,3.653846153846153633e-01,1.474358974358974395e-01,2.500000000000000000e-01,3.717948717948718063e-01,8.333333333333332871e-02,4.294871794871794601e-01,5.000000000000000000e+00
3.787524752475248113e-01,5.322376237623769324e-01,-4.948118811881186963e-01,1.746732673267327729e-01,6.896831683168316296e-01,9.847128712871282552e-01,5.451287128712865027e-01,1.076039603960395746e-01,1.782178217821247352e-04,-2.890891089108910683e-01,2.086732673267326643e-01,4.698811881188116879e-01,3.322574257425745525e-01,5.414257425742571295e-01,3.807326732673266267e-01,7.358613861386146260e-01,6.086732673267334359e-01,1.029702970297029646e-01,2.000000000000000111e-01,5.821782178217821402e-01,1.267326732673267342e-01,2.039603960396039473e-01,8.455445544554455184e-01,1.188118811881188064e-01,7.920792079207920888e-02,2.574257425742574115e-02,6.336633663366336711e-01,1.663366336633663456e-01,1.227722772277227703e-01,2.277227722772277307e-01,1.009900990099009965e-01,1.504950495049504899e-01,1.960396039603960472e-01,5.940594059405940319e-02,1.287128712871287162e-01,5.000000000000000000e+00
3.097542533081282801e-01,1.148393194706995440e-01,6.091304347826084209e-01,8.077504725897920179e-02,8.650283553875234843e-02,1.517202268431000756e-01,1.496408317580340819e-01,1.405103969754253057e-01,4.219281663516070979e-02,1.886956521739130699e-01,2.632514177693764945e-01,7.512665406427215808e-01,2.941965973534974577e-01,1.908128544423440265e-01,4.490548204158787415e-01,4.108506616257089350e-01,4.322684310018903298e-01,2.608695652173912971e-01,4.158790170132324882e-01,8.431001890359167694e-01,1.285444234404536923e-01,7.183364839319471284e-02,8.128544423440453581e-02,3.024574669187145640e-02,4.158790170132325298e-02,3.402646502835538628e-02,9.262759924385632893e-02,1.758034026465028488e-01,3.516068052930056975e-01,1.304347826086956486e-01,7.561436672967864099e-03,1.984877126654064350e-01,9.262759924385632893e-02,7.561436672967864099e-03,4.007561436672967825e-01,5.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.400000000000000022e-01,4.899999999999999911e-01,0.000000000000000000e+00,2.800000000000000266e-01,2.800000000000000266e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00
